Software version: 0.10.0 ; Calibration file: 9182501_20251128_CAL.txt
Scan start time,Bin 1.18-1.5 nm,Bin 1.5-1.7 nm,Bin 1.7-2.5 nm,Bin 2.5-5.0 nm,Bin 5.0-8.0 nm,Bin 8.0-13.07 nm,Dp >13.07 nm total number concentration
2026-01-06 12:35:32,,3527.93,65.14,75.01,,,348.87
2026-01-06 12:37:32,11751.03,2522.8,88.05,27.3,10.81,174.32,405.89
2026-01-06 12:39:32,5519.0,,522.86,55.33,,380.34,248.82
2026-01-06 12:41:32,15999.92,1698.21,,220.68,,603.11,354.69
2026-01-06 12:43:32,2051.73,367.23,,265.34,,,425.66
2026-01-06 12:45:32,13934.91,2427.14,,19.62,250.83,,252.31
2026-01-06 12:47:32,707.47,838.55,,101.21,,,454.79
2026-01-06 12:49:32,19038.54,1810.18,243.73,46.18,,426.45,376.9
2026-01-06 12:51:32,6718.77,202.95,278.83,,22.17,,364.02
2026-01-06 12:53:32,2884.03,1977.69,158.98,103.83,177.95,,276.73
2026-01-06 12:55:32,6513.54,878.43,,29.28,,,315.15
2026-01-06 12:57:32,,2732.74,149.91,1.12,,,361.66
2026-01-06 12:59:32,,1362.31,267.43,,,,380.29
2026-01-06 13:01:32,23617.54,1315.8,170.71,,,548.67,294.19
2026-01-06 13:03:32,,1051.63,124.2,,133.96,,289.54
2026-01-06 13:05:32,16578.62,2257.36,,259.4,,476.57,293.02
2026-01-06 13:07:32,3687.84,1137.85,166.05,64.96,,,333.88
2026-01-06 13:09:32,5299.16,382.93,599.66,76.4,,232.16,325.59
2026-01-06 13:11:32,,777.2,379.21,86.04,,432.27,246.5
2026-01-06 13:13:32,14177.81,2983.86,411.51,162.52,51.48,,405.86
2026-01-06 13:15:32,,,570.64,128.77,12.14,,317.46
2026-01-06 13:17:32,7240.88,2084.66,119.8,112.55,166.22,,268.59
2026-01-06 13:19:32,5016.49,300.87,244.94,,,449.36,293.03
2026-01-06 13:21:32,4585.88,1150.94,,,200.83,,386.1
2026-01-06 13:23:32,2785.42,,,55.64,,,362.84
2026-01-06 13:25:32,4578.08,2020.04,179.03,426.1,,212.79,461.97
2026-01-06 13:27:32,,1139.07,173.92,0.74,43.82,300.54,272.16
2026-01-06 13:29:32,6097.25,1623.89,141.54,,,,347.81
2026-01-06 13:31:32,2287.87,351.74,995.25,9.35,,,343.05
2026-01-06 13:33:32,20338.77,2056.01,,,,,336.2
2026-01-06 13:35:32,1101.1,,249.05,,,51.02,279.07
2026-01-06 13:37:32,7759.17,1579.92,73.95,137.13,,,309.3
2026-01-06 13:39:32,,1864.67,321.62,,203.09,305.11,215.1
2026-01-06 13:41:32,21352.14,1454.31,,212.86,,,282.71
2026-01-06 13:43:32,2791.52,523.85,,62.55,,349.49,302.35
2026-01-06 13:45:32,12249.77,2011.29,228.61,200.29,,249.86,334.88
2026-01-06 13:47:32,6064.13,322.15,,93.34,,167.3,254.71
2026-01-06 13:49:32,4524.65,2095.12,488.37,57.84,,392.91,265.97
2026-01-06 13:51:32,10788.56,,647.14,,54.47,26.54,309.32
2026-01-06 13:53:32,16139.09,1411.32,27.77,,50.93,118.91,184.87
2026-01-06 13:55:32,,791.77,486.78,,302.22,,209.29
2026-01-06 13:57:32,4472.15,1992.47,333.25,83.4,,,199.98
2026-01-06 13:59:32,,492.59,533.36,34.76,180.31,,266.27
2026-01-06 14:01:32,8641.54,4641.72,,,105.35,203.48,267.43
2026-01-06 14:03:32,4775.58,,49.66,,300.29,,245.34
2026-01-06 14:05:32,16675.19,2601.19,47.17,80.54,,372.81,209.34
2026-01-06 14:07:32,,2166.73,453.13,,,111.78,308.25
2026-01-06 14:09:32,10749.6,1480.12,425.13,52.05,,545.82,290.7
2026-01-06 14:11:32,3418.54,1421.82,,36.88,,,373.33
2026-01-06 14:13:32,8060.64,1540.93,,180.75,,206.71,352.35
2026-01-06 14:15:32,,864.79,,,114.62,,289.55
2026-01-06 14:17:32,18550.45,255.33,802.24,66.52,,,246.49
2026-01-06 14:19:32,4842.77,,15.39,,191.0,61.64,353.62
2026-01-06 14:21:32,13279.2,2065.92,276.32,200.77,,283.69,325.73
2026-01-06 14:23:32,504.63,1460.58,,,21.38,366.11,237.21
2026-01-06 14:25:32,11248.16,1708.07,110.91,,,218.1,314.04
2026-01-06 14:27:32,1132.68,1560.55,,,263.0,70.9,283.73
2026-01-06 14:29:32,5236.18,2547.07,10.73,,63.93,,486.19
2026-01-06 14:31:32,3288.62,1679.86,,72.45,243.87,,318.62
2026-01-06 14:33:32,11299.56,1486.91,285.85,,,63.29,306.99
2026-01-06 14:35:32,,1152.03,14.05,,,,359.34
2026-01-06 14:37:32,8192.09,3606.62,264.19,125.81,,254.44,454.59
2026-01-06 14:39:32,3550.29,368.23,296.8,,272.57,38.98,300.01
2026-01-06 14:41:32,7720.71,2808.64,91.85,87.49,8.08,140.36,369.23
2026-01-06 14:43:32,18953.99,,288.39,113.7,81.25,,386.12
2026-01-06 14:45:32,10408.75,1867.39,,99.48,,176.01,281.39
2026-01-06 14:47:32,3929.63,,92.69,,199.2,,381.48
2026-01-06 14:49:32,7043.7,796.16,,,,210.81,281.49
2026-01-06 14:51:32,,1982.07,337.78,,,,302.33
2026-01-06 14:53:32,14524.17,1791.76,,,222.64,,304.66
2026-01-06 14:55:32,,750.51,,,,1.71,439.68
2026-01-06 14:57:32,11395.03,1141.95,,211.57,,420.08,327.92
2026-01-06 14:59:32,,1829.87,,30.47,131.54,42.17,298.84
2026-01-06 15:01:32,15504.21,962.3,,252.99,,,356.0
2026-01-06 15:03:32,4214.69,,,221.48,32.59,79.43,305.94
2026-01-06 15:05:32,6757.83,1985.58,202.62,,,,295.35
2026-01-06 15:07:32,5881.2,,120.78,74.22,101.46,,294.28
2026-01-06 15:09:32,15935.84,1520.85,76.11,196.57,143.95,,267.43
2026-01-06 15:11:32,8503.47,82.91,,197.38,,276.46,331.52
2026-01-06 15:13:32,1145.09,3730.75,510.07,94.33,,52.04,301.17
2026-01-06 15:15:32,3970.47,633.22,,131.67,,391.87,267.45
2026-01-06 15:17:32,,3972.29,663.25,,,670.02,415.18
2026-01-06 15:19:32,3675.98,,546.2,,234.97,,317.46
2026-01-06 15:21:32,12721.7,2086.37,235.81,,25.18,22.83,352.37
2026-01-06 15:23:32,2128.92,,451.12,11.4,,,337.37
2026-01-06 15:25:32,5963.23,2432.52,668.86,,,452.59,355.85
2026-01-06 15:27:32,1105.55,,705.67,,105.07,,332.59
2026-01-06 15:29:32,8921.62,1478.19,93.26,,164.19,,391.92
2026-01-06 15:31:32,,2501.65,,,,,317.48
2026-01-06 15:33:32,,6001.25,,109.99,,,339.56
2026-01-06 15:35:32,2060.78,,126.8,,85.03,73.7,293.02
2026-01-06 15:37:32,10043.12,113.56,877.31,,,151.14,328.48
2026-01-06 15:39:31,8474.14,,866.04,88.57,340.48,,343.06
2026-01-06 15:41:31,6853.4,1799.44,140.6,,412.5,233.01,265.1
2026-01-06 15:43:31,2554.35,1356.67,85.29,,215.06,356.67,307.23
2026-01-06 15:45:31,11385.85,925.65,,149.83,,817.73,379.12
2026-01-06 15:47:31,5020.05,518.12,47.18,131.89,61.42,,331.41
2026-01-06 15:49:31,3080.85,951.35,163.43,10.36,,,337.23
2026-01-06 15:51:31,7145.48,228.58,,,171.41,144.83,351.21
2026-01-06 15:53:31,7197.37,1437.92,64.92,174.2,,,272.28
2026-01-06 15:55:31,1191.58,670.81,160.56,,147.63,395.84,278.03
2026-01-06 15:57:31,5019.63,2220.28,,,,513.59,345.37
2026-01-06 15:59:31,8466.75,240.43,106.88,9.6,89.28,25.85,298.94
2026-01-06 16:01:31,2564.57,1757.47,478.9,,299.43,191.46,283.71
2026-01-06 16:03:31,7583.03,,214.67,,,556.16,306.99
2026-01-06 16:05:31,8845.7,992.13,,,,576.29,410.74
2026-01-06 16:07:31,2964.28,279.48,589.13,,252.77,,330.24
2026-01-06 16:09:31,,2219.29,,,54.9,274.68,331.42
2026-01-06 16:11:31,10691.03,,688.8,124.63,,,416.7
2026-01-06 16:13:31,7899.81,1303.08,,335.47,,,353.59
2026-01-06 16:15:31,5686.0,3.99,,40.23,128.18,,373.3
2026-01-06 16:17:31,10419.95,101.05,,,221.16,,282.56
2026-01-06 16:19:31,3020.98,1349.76,334.22,3.77,202.18,,423.35
2026-01-06 16:21:31,9422.84,1299.05,,55.99,,207.58,286.04
2026-01-06 16:23:31,8023.85,,426.58,289.49,,,366.33
2026-01-06 16:25:31,,2013.98,,31.24,158.3,,414.17
2026-01-06 16:27:31,15542.69,707.53,,,206.13,254.52,331.42
2026-01-06 16:29:31,5136.22,2062.66,291.99,,,,347.71
2026-01-06 16:31:31,4863.08,,432.02,,156.66,,431.48
2026-01-06 16:33:31,2531.07,3284.91,376.13,,,107.16,380.5
2026-01-06 16:35:31,,1560.96,,72.05,102.64,,383.77
2026-01-06 16:37:31,5312.65,3288.32,,213.2,,78.69,374.47
2026-01-06 16:39:31,10116.74,1423.48,,278.14,11.59,107.59,312.9
2026-01-06 16:41:31,8655.49,717.83,219.75,25.94,,,358.18
2026-01-06 16:43:31,7127.19,,608.47,,56.25,,368.7
2026-01-06 16:45:31,6173.35,1239.71,0.94,,,481.41,485.01
2026-01-06 16:47:31,718.34,723.25,,,358.5,88.88,295.34
2026-01-06 16:49:31,11309.02,1279.46,256.93,103.27,,165.08,352.35
2026-01-06 16:51:31,3017.93,,311.86,172.86,,,383.77
2026-01-06 16:53:31,6761.23,1358.92,277.35,,309.02,,276.74
2026-01-06 16:55:31,7338.48,153.1,423.77,,46.33,,388.41
2026-01-06 16:57:31,12806.53,1579.55,125.5,134.35,138.0,7.89,411.68
2026-01-06 16:59:31,4574.57,2839.16,212.93,6.89,,,296.51
2026-01-06 17:01:31,5148.98,863.72,,458.28,,,462.91
2026-01-06 17:03:31,,611.82,,,,237.12,384.96
2026-01-06 17:05:31,3948.34,2938.43,20.41,38.93,,255.24,407.15
2026-01-06 17:07:31,5201.67,1810.35,,91.46,,450.94,354.68
2026-01-06 17:09:31,11429.73,702.04,671.39,,212.02,,295.44
2026-01-06 17:11:31,,,513.72,,66.7,,423.34
2026-01-06 17:13:31,8560.02,616.79,494.09,66.52,,,260.46
2026-01-06 17:15:31,7407.58,,,22.57,81.05,293.98,377.97
2026-01-06 17:17:31,,675.98,434.96,,182.34,372.3,330.37
2026-01-06 17:19:31,,2323.8,733.42,,248.66,,352.37
2026-01-06 17:21:31,11561.46,1275.84,478.73,66.69,,139.07,275.56
2026-01-06 17:23:31,,646.57,275.12,84.91,,53.89,376.79
2026-01-06 17:25:31,5974.52,354.42,,237.84,,,362.82
2026-01-06 17:27:31,,1697.6,46.33,,342.51,,336.07
2026-01-06 17:29:31,3375.8,2223.85,388.91,81.8,15.37,157.53,273.25
2026-01-06 17:31:31,80.67,1087.61,556.72,43.82,,524.42,305.92
2026-01-06 17:33:31,714.74,1120.82,842.99,38.5,,71.26,501.3
2026-01-06 17:35:31,5579.88,273.6,,90.34,52.63,211.32,296.51
2026-01-06 17:37:31,7851.52,2343.85,90.04,38.95,170.88,,408.29
2026-01-06 17:39:31,2416.03,368.47,,155.39,168.65,,409.55
2026-01-06 17:41:31,8414.89,1730.29,232.39,94.74,,560.02,293.01
2026-01-06 17:43:31,,887.74,261.74,,,357.05,302.33
2026-01-06 17:45:31,3759.7,1862.05,,248.45,103.36,,351.18
2026-01-06 17:47:31,,,357.17,44.36,,317.56,327.93
2026-01-06 17:49:31,12825.07,1797.83,,,109.98,116.68,480.54
2026-01-06 17:51:31,3853.26,1162.0,26.7,249.6,,254.91,331.42
2026-01-06 17:53:31,990.6,1754.89,335.14,,245.61,,361.65
2026-01-06 17:55:31,3102.71,65.31,345.07,46.08,,,417.72
2026-01-06 17:57:31,24737.3,155.73,238.3,,67.95,,377.94
2026-01-06 17:59:31,10217.64,80.72,368.51,261.19,43.63,,361.67
2026-01-06 18:01:31,13243.3,495.23,428.07,,151.72,,363.99
2026-01-06 18:03:31,7965.06,48.51,354.1,,100.67,,381.46
2026-01-06 18:05:31,1728.38,3597.51,,181.74,,174.14,427.99
2026-01-06 18:07:31,1093.8,81.74,,110.51,,,376.79
2026-01-06 18:09:31,1872.14,3076.51,,191.81,,575.34,489.51
2026-01-06 18:11:31,915.93,617.86,,69.7,,636.43,322.39
2026-01-06 18:13:31,10056.98,,158.05,105.0,,276.72,389.58
2026-01-06 18:15:31,6634.2,,,145.09,151.87,,400.15
2026-01-06 18:17:31,7669.85,,96.94,3.39,34.74,,400.05
2026-01-06 18:19:31,3269.9,,117.57,73.37,22.42,138.41,388.43
2026-01-06 18:21:31,19520.76,,192.14,62.83,,343.08,413.07
2026-01-06 18:23:31,,2432.71,,135.6,,23.93,365.16
2026-01-06 18:25:31,4948.85,1549.3,,39.27,371.79,,295.34
2026-01-06 18:27:31,6195.4,,488.53,,2.5,45.35,386.11
2026-01-06 18:29:31,5818.83,2127.63,323.47,,,107.32,414.02
2026-01-06 18:31:31,,632.5,,199.58,29.93,,445.47
2026-01-06 18:33:31,,2376.03,281.63,,89.2,,382.6
2026-01-06 18:35:31,,1316.8,211.64,,34.49,,466.41
2026-01-06 18:37:31,,2095.42,,,193.3,,331.53
2026-01-06 18:39:31,11605.78,,249.2,80.95,,306.74,360.67
2026-01-06 18:41:31,10098.93,,723.04,,,,341.88
2026-01-06 18:43:31,8042.54,,154.11,113.79,49.64,,347.73
2026-01-06 18:45:31,5405.55,582.93,,6.73,179.66,,419.84
2026-01-06 18:47:31,2485.28,762.64,299.65,,68.5,,321.04
2026-01-06 18:49:31,14592.47,2634.09,239.56,,117.13,198.38,294.4
2026-01-06 18:51:31,1639.48,,286.18,,409.75,,315.14
2026-01-06 18:53:31,1944.29,3122.6,,111.4,287.01,,386.2
2026-01-06 18:55:31,,563.72,49.43,249.49,5.94,,381.48
2026-01-06 18:57:31,2825.74,4759.05,,38.46,239.42,,467.56
2026-01-06 18:59:31,,,477.74,,324.4,,426.83
2026-01-06 19:01:31,13874.05,,137.66,,,199.13,339.57
2026-01-06 19:03:31,6235.35,1633.77,,83.21,137.42,,418.69
2026-01-06 19:05:31,13116.71,1206.56,157.68,,172.54,361.76,478.05
2026-01-06 19:07:31,4586.03,,168.61,,76.53,384.09,339.56
2026-01-06 19:09:31,16371.24,510.81,352.8,0.49,,249.35,532.76
2026-01-06 19:11:31,10772.11,,,118.04,218.6,99.73,316.29
2026-01-06 19:13:31,3540.85,1042.89,45.99,79.76,,650.67,457.14
2026-01-06 19:15:31,15378.74,680.77,,49.67,,34.29,346.54
2026-01-06 19:17:31,,2354.65,217.76,,,391.84,301.16
2026-01-06 19:19:31,8445.35,,20.47,182.78,,135.17,451.31
2026-01-06 19:21:31,9008.46,917.2,433.59,,129.33,,396.56
2026-01-06 19:23:31,10379.36,,365.99,,43.0,,362.84
2026-01-06 19:25:31,13625.74,1294.06,,,154.3,176.69,402.41
2026-01-06 19:27:31,,3193.65,20.34,,186.32,6.21,352.38
2026-01-06 19:29:31,6804.84,2450.27,,190.85,,,296.51
2026-01-06 19:31:31,7153.82,,708.12,85.37,,,341.98
2026-01-06 19:33:31,1776.58,3500.3,,56.07,324.26,91.2,438.45
2026-01-06 19:35:31,2593.31,,359.67,,156.32,,437.3
2026-01-06 19:37:31,2886.97,3064.22,,,201.22,40.65,300.0
2026-01-06 19:39:31,518.88,1090.79,,322.34,17.43,,346.55
2026-01-06 19:41:31,3140.33,385.81,488.48,,86.77,,333.83
2026-01-06 19:43:31,4469.59,,538.31,133.79,,349.4,300.01
2026-01-06 19:45:31,14907.61,1037.44,,180.07,,171.82,359.46
2026-01-06 19:47:31,6083.74,285.84,,286.13,,352.64,373.49
2026-01-06 19:49:31,12353.78,540.01,,,,,346.53
2026-01-06 19:51:31,1289.99,837.06,176.77,32.16,223.88,,350.04
2026-01-06 19:53:31,8069.82,295.45,460.33,,57.22,,293.03
2026-01-06 19:55:31,6541.45,,173.21,,,672.12,341.89
2026-01-06 19:57:31,7643.41,1084.53,,16.62,,596.61,450.12
2026-01-06 19:59:31,2300.47,,246.86,13.2,20.58,54.9,351.18
2026-01-06 20:01:31,3755.2,2420.49,,,,207.49,370.98
2026-01-06 20:03:31,,1512.11,57.81,,,513.46,311.66
2026-01-06 20:05:31,4823.18,1841.18,477.03,,204.03,186.35,313.95
2026-01-06 20:07:31,5762.52,1221.98,,134.11,,,443.12
2026-01-06 20:09:31,1825.14,2281.94,331.66,,227.83,,425.95
2026-01-06 20:11:31,4169.93,1189.24,3.97,2.66,201.99,,326.77
2026-01-06 20:13:31,8026.03,1356.77,,,138.28,,409.98
2026-01-06 20:15:31,,2130.54,136.96,,116.13,37.15,347.71
2026-01-06 20:17:31,6644.37,1152.26,715.48,,85.62,,317.46
2026-01-06 20:19:31,,1455.15,,56.33,,523.57,331.54
2026-01-06 20:21:31,8583.8,1189.41,451.8,125.08,,274.89,372.14
2026-01-06 20:23:31,1883.85,1413.57,,172.6,,78.08,430.48
2026-01-06 20:25:31,9801.32,1969.43,,91.08,127.17,264.48,313.94
2026-01-06 20:27:31,2328.34,2221.96,,42.92,79.68,,329.09
2026-01-06 20:29:31,,2780.29,133.55,,206.98,105.74,372.14
2026-01-06 20:31:31,2069.72,373.42,249.42,,,153.59,459.41
2026-01-06 20:33:31,11230.44,739.22,100.71,,322.85,,388.43
2026-01-06 20:35:31,2825.15,24.87,149.21,,420.16,,468.72
2026-01-06 20:37:31,16493.06,,294.38,22.58,263.0,,411.68
2026-01-06 20:39:31,3390.34,,419.4,88.69,32.85,,330.25
2026-01-06 20:41:31,,3193.98,,3.33,107.71,77.09,294.17
2026-01-06 20:43:31,2910.38,413.23,,,74.65,162.71,255.8
2026-01-06 20:45:31,5927.98,2406.93,,10.46,,,294.19
2026-01-06 20:47:31,2562.83,1195.09,56.83,,7.95,419.09,375.66
2026-01-06 20:49:31,12874.82,1091.54,299.36,,,355.01,283.92
2026-01-06 20:51:31,5857.84,1334.81,,36.62,,682.41,294.2
2026-01-06 20:53:31,5485.32,616.94,,30.47,170.08,,348.86
2026-01-06 20:55:31,3802.33,1852.25,78.22,,,258.69,277.91
2026-01-06 20:57:31,3997.36,1325.08,23.52,223.28,,,301.28
2026-01-06 20:59:31,6784.86,229.37,,183.73,,,368.68
2026-01-06 21:01:31,11344.54,1930.38,,263.45,,15.63,273.24
2026-01-06 21:03:31,3371.5,632.39,,34.04,,135.62,294.26
2026-01-06 21:05:31,11883.13,1150.54,526.33,,204.17,,259.28
2026-01-06 21:07:31,,1192.39,,42.84,,107.29,290.71
2026-01-06 21:09:31,4741.85,198.3,288.48,90.87,,,265.1
2026-01-06 21:11:31,,565.96,,188.33,,236.0,279.07
2026-01-06 21:13:31,8503.38,1406.4,,78.7,48.33,,260.45
2026-01-06 21:15:31,924.59,192.52,466.0,21.76,,87.57,268.61
2026-01-06 21:17:31,8061.19,413.76,31.4,,320.58,,246.51
2026-01-06 21:19:31,,,,20.33,111.93,131.9,282.59
2026-01-06 21:21:31,10313.1,,727.61,,46.63,63.66,306.31
2026-01-06 21:23:31,2120.36,747.35,,,,450.41,283.72
2026-01-06 21:25:31,13243.67,27.98,,135.74,,,222.06
2026-01-06 21:27:31,9113.53,812.95,,,,,284.89
2026-01-06 21:29:31,8298.21,2203.74,,241.08,,,350.81
2026-01-06 21:31:31,5022.99,,324.12,,,501.4,393.17
2026-01-06 21:33:31,13142.05,95.2,243.25,,,,324.44
2026-01-06 21:35:31,10036.18,,363.29,,76.31,,283.72
2026-01-06 21:37:31,6939.04,1935.85,,10.43,,229.14,231.52
2026-01-06 21:39:31,7193.58,380.03,168.49,204.56,,388.59,294.2
2026-01-06 21:41:31,7644.52,430.12,,62.31,,169.5,295.38
2026-01-06 21:43:31,9445.95,,23.27,173.7,,125.72,295.44
2026-01-06 21:45:31,15050.54,2111.6,97.92,39.98,,140.3,363.98
2026-01-06 21:47:31,,85.68,,95.97,116.07,305.81,246.62
2026-01-06 21:49:31,9500.22,,417.06,,298.47,,330.33
2026-01-06 21:51:31,968.8,840.22,,87.61,,347.16,231.39
2026-01-06 21:53:31,14344.33,737.48,,,155.93,212.82,312.81
2026-01-06 21:55:31,4489.57,,,118.39,101.4,,312.82
2026-01-06 21:57:31,17572.79,744.25,91.86,,,,305.81
2026-01-06 21:59:31,8860.68,,234.43,5.28,,335.92,272.1
2026-01-06 22:01:31,12381.13,1694.82,210.89,,200.13,157.72,280.24
2026-01-06 22:03:31,,3456.54,21.58,,418.73,58.33,233.7
2026-01-06 22:05:31,6305.82,1139.73,334.58,,91.01,,276.84
2026-01-06 22:07:31,4044.46,847.7,,,,,262.98
2026-01-06 22:09:31,10479.34,1544.83,169.02,,,304.95,323.27
2026-01-06 22:11:31,2247.63,,58.17,23.23,,272.4,232.63
2026-01-06 22:13:31,2768.18,1874.3,423.49,,,223.5,336.06
2026-01-06 22:15:31,11266.35,,392.81,,270.57,,280.22
2026-01-06 22:17:31,9165.43,914.02,134.49,10.38,187.39,35.0,233.7
2026-01-06 22:19:31,5771.22,33.2,439.25,,,,395.55
2026-01-06 22:21:31,7067.84,408.65,130.99,,,541.66,250.0
2026-01-06 22:23:31,3882.82,,270.04,,,235.54,324.45
2026-01-06 22:25:31,5379.02,2579.63,,,220.16,59.41,229.1
2026-01-06 22:27:31,943.95,1659.26,,205.84,,238.35,287.22
2026-01-06 22:29:31,,1939.79,,,57.6,,330.26
2026-01-06 22:31:31,,1426.41,197.28,,56.19,,286.05
2026-01-06 22:33:31,7764.13,1324.76,,110.93,48.29,,269.75
2026-01-06 22:35:31,3942.49,1024.27,4.2,196.08,181.13,,301.19
2026-01-06 22:37:31,22023.64,,397.59,10.36,,516.71,340.71
2026-01-06 22:39:31,5009.11,,200.64,,154.13,,308.29
2026-01-06 22:41:31,10626.4,1164.67,,232.16,,17.38,300.01
2026-01-06 22:43:31,1387.99,166.61,,189.99,,166.01,359.34
2026-01-06 22:45:31,5940.0,286.38,206.62,30.23,,,336.09
2026-01-06 22:47:31,3117.92,,,,121.17,65.91,296.51
2026-01-06 22:49:31,9484.34,1772.72,,91.04,,49.2,544.41
2026-01-06 22:51:31,259.79,248.76,185.68,,61.14,14.44,288.39
2026-01-06 22:53:31,,415.05,328.3,,237.82,71.55,282.54
2026-01-06 22:55:31,5418.31,335.63,,140.09,,,481.55
2026-01-06 22:57:31,18226.21,147.43,136.37,183.92,71.37,,291.99
2026-01-06 22:59:31,4691.97,,155.05,10.39,318.75,,301.17
2026-01-06 23:01:31,6493.27,1176.4,431.53,13.72,28.98,,282.55
2026-01-06 23:03:31,2188.95,910.15,,,89.51,,330.26
2026-01-06 23:05:31,,2092.58,244.53,104.68,,328.77,231.37
2026-01-06 23:07:31,,1371.65,147.87,,199.97,,313.97
2026-01-06 23:09:31,13607.38,1892.49,64.33,,,455.25,261.62
2026-01-06 23:11:31,9620.15,893.51,,165.89,,,364.29
2026-01-06 23:13:31,9129.45,65.0,146.24,131.04,,150.84,230.21
2026-01-06 23:15:31,,2891.31,,265.12,,271.55,262.78
2026-01-06 23:17:31,1883.8,1607.09,,130.69,,346.87,238.43
2026-01-06 23:19:31,4300.24,,355.59,,102.36,292.22,283.8
2026-01-06 23:21:31,10306.58,1124.45,71.35,153.04,,76.74,325.6
2026-01-06 23:23:31,7950.44,,339.83,15.72,147.7,,368.66
2026-01-06 23:25:31,12085.54,1064.69,379.06,,,,231.38
2026-01-06 23:27:31,2601.71,,116.46,267.52,,384.37,319.79
2026-01-06 23:29:31,10535.71,2602.4,,,,500.51,325.76
2026-01-06 23:31:31,1763.74,199.83,,44.51,,254.81,252.32
2026-01-06 23:33:31,9434.95,1294.65,,,174.19,46.43,286.14
2026-01-06 23:35:31,2379.09,,544.82,71.04,,39.49,309.31
2026-01-06 23:37:31,11769.94,817.46,,11.07,,146.83,289.53
2026-01-06 23:39:31,381.84,835.51,68.4,,,,449.0
2026-01-06 23:41:31,6918.11,852.83,,39.74,,,376.78
2026-01-06 23:43:31,9505.14,505.53,12.69,,,289.91,351.21
2026-01-06 23:45:31,4957.94,2993.74,,,,543.1,353.52
2026-01-06 23:47:31,4987.37,,28.41,6.22,200.66,86.24,324.45
2026-01-06 23:49:31,8791.54,2005.6,,,149.98,,368.65
2026-01-06 23:51:31,7534.85,,,62.94,121.61,231.9,262.78
2026-01-06 23:53:31,11993.19,265.44,159.97,141.53,56.05,,231.45
2026-01-06 23:55:31,1119.61,895.26,226.02,,,582.98,273.26
2026-01-06 23:57:31,623.04,2979.86,,,,444.33,258.14
2026-01-06 23:59:31,170.38,291.62,,,,,
